est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
0.1214940408,0.2716689341,65477.7954067169,4323590.094066476,21.7,True
0.1529519353,0.3420109247,23546.5419743651,42180462.26690069,21.2,True
0.9173920592,2.0513510063,68828.6190856518,25178004.43527655,17.31,True
0.1058168859,0.2366137501,34570.5404626881,12511520.678673647,22.0,True
0.1529519353,0.3420109247,44289.6261333858,25416591.16671796,21.2,True
0.1198270801,0.2679414966,34253.0656538927,33658981.1654427,21.73,True
0.1487835705,0.3326901775,55023.2374503535,36603608.91101039,21.26,True
0.1108038821,0.2477650126,61304.4470563283,20685964.65626543,21.9,True
0.2561857545,0.5728487619,62610.720581245,69343360.66723827,20.08,True
0.2469192656,0.5521282628,61038.8211081766,32199396.096703965,20.16,True
0.3051792326,0.6824015094,36078.5173289753,24609919.91296092,19.7,True
0.160160338,0.358129403,97373.8622969298,17747278.504260313,21.1,True
0.2315021222,0.5176544822,90614.1960097283,69113234.29373685,20.3,True
0.2101623793,0.4699373665,36178.8221564777,10491639.15273148,20.51,True
0.5950520786,1.330576898,153789.2161092922,38859373.68056669,18.25,True
0.1925550782,0.4305662442,23570.7368418609,49295366.58447896,20.7,True
0.1058168859,0.2366137501,70359.1089754446,12404702.892683512,22.0,True
0.1529519353,0.3420109247,90248.1303075012,66998622.11570586,21.2,True
0.1010543415,0.2259643771,50574.5684679607,50110130.94836491,22.1,True
0.3051792326,0.6824015094,45974.3520029897,33969252.428627506,19.7,True
0.1375798959,0.3076379996,38157.8323835704,66579912.57752372,21.43,True
0.1160259082,0.2594418179,48242.1413301088,34247645.01402637,21.8,True
0.1214940408,0.2716689341,56629.8641497194,39215852.6141588,21.7,True
0.1508533561,0.3373183589,51786.3225392744,22380354.741970263,21.23,True
0.3346223745,0.7482383761,64333.4111971618,64157897.39122923,19.5,True
0.2325706875,0.5200438667,41736.7287499324,15862473.831870856,20.29,True
1.6693791177,3.7328451875,125844.7252093704,34737092.06959568,16.01,True
0.8366715019,1.8708543531,74249.7714356339,38340274.80126511,17.51,True
0.1209358264,0.2704207287,54378.6590391019,13282031.53920854,21.71,True
0.1838886721,0.411187571,71783.0738737092,21527190.235472087,20.8,True
0.1638909515,0.3664713084,61281.296179601,28483627.189895708,21.05,True
0.1108038821,0.2477650126,85300.6404415165,36339199.55267596,21.9,True
0.1732028271,0.3872932954,50500.3985084812,59649991.381804205,20.93,True
0.1344481952,0.3006353038,41544.0987633544,39968136.5898912,21.48,True
0.1058168859,0.2366137501,15413.1425969193,42890507.44859624,22.0,True
0.191670368,0.428587972,55531.0511423096,73301500.4883281,20.71,True
0.1108038821,0.2477650126,43822.3959577955,36522213.56265125,21.9,True
0.1272198785,0.2844722965,76079.0828388503,22121336.9207902,21.6,True
0.2251930467,0.5035469604,37010.0357525272,71582563.66604389,20.36,True
0.1756123185,0.3926810818,22647.1536749406,3764812.878031826,20.9,True
0.1108038821,0.2477650126,65276.0488222452,48055385.30970393,21.9,True
0.160160338,0.358129403,26555.5245965082,6643560.040418507,21.1,True
0.1394938229,0.3119176705,43148.7374317967,47190386.20546877,21.4,True
0.1434019235,0.320656449,43148.7374120568,47190386.22042857,21.34,True
0.3151773333,0.7047579421,53476.436580282,61414482.58059743,19.63,True
0.1272198785,0.2844722965,96248.9269604218,19999926.551793028,21.6,True
0.2315021222,0.5176544822,80738.3128457185,73680068.95364569,20.3,True
0.3361669212,0.7516920875,48363.4176797146,48128342.665004656,19.49,True
0.1508533561,0.3373183589,25466.1718328545,38741086.15108472,21.23,True
0.160160338,0.358129403,63361.8319395208,64878035.46250049,21.1,True
0.573528464,1.2824486324,26037.1204547833,64776670.09999782,18.33,True
0.163137941,0.3647875257,88247.6925918516,7414771.722094986,21.06,True
0.3051792326,0.6824015094,74559.613856526,17038906.260585193,19.7,True
0.1283970296,0.2871044863,62457.4295121395,50512443.21361423,21.58,True
0.160160338,0.358129403,42835.845380247,10263492.003929516,21.1,True
0.1677084622,0.3750075218,22111.1446682604,23188280.11955088,21.0,True
0.2111324448,0.4721064988,49079.6474448816,56661338.16491869,20.5,True
0.2469192656,0.5521282628,58260.9037245365,21612495.024967942,20.16,True
0.1272198785,0.2844722965,27005.4066054092,36116777.27500229,21.6,True
0.4704949611,1.0520587161,115962.6409255804,38412302.4955625,18.76,True
0.2914439045,0.6516883822,57702.8951220596,7547270.196519098,19.8,True
0.8483107619,1.8968805296,73729.0423231826,33408969.554910667,17.48,True
0.2538370294,0.5675968529,111968.3293343352,64051054.03896311,20.1,True
0.2016299194,0.4508582062,110460.0893496019,56445657.44045764,20.6,True
0.6676594135,1.4929318344,78095.1779523839,60944076.31200215,18.0,True
0.3346223745,0.7482383761,66573.8972540399,72294173.28242473,19.5,True
0.2210828104,0.4943561926,122407.2345545255,55420740.0382865,20.4,True
0.2210828104,0.4943561926,60538.7500598678,50987115.62450745,20.4,True
0.2111324448,0.4721064988,77585.3014345502,61220290.39337893,20.5,True
0.1082816778,0.2421251924,49181.4393128622,5263283.60926986,21.95,True
0.1616422833,0.3614431336,57289.3047943772,45518310.03333464,21.08,True
0.1677084622,0.3750075218,89751.8281230644,31829831.95710125,21.0,True
0.1756123185,0.3926810818,50909.180404189,61300213.14518515,20.9,True
0.1272198785,0.2844722965,70137.6610752778,40134164.13572266,21.6,True
0.2573682542,0.5754929116,78992.2448683978,65515389.58806369,20.07,True
0.1716148941,0.3837425691,49287.9878928832,13499439.116762351,20.95,True
0.1579628558,0.3532156834,56119.1772549042,17401413.77890129,21.13,True
0.2996090839,0.6699462782,56457.5206985755,36355645.130761005,19.74,True
0.2251930467,0.5035469604,58581.5551252736,6878360.599368083,20.36,True
0.1925550782,0.4305662442,103875.9564725618,61044630.55485368,20.7,True
0.1529519353,0.3420109247,74481.0370962502,2441204.688511085,21.2,True
0.1925550782,0.4305662442,51778.0748140754,57325702.35046805,20.7,True
0.1407845434,0.3148038092,74865.2650321385,71032803.74585944,21.38,True
0.3841978911,0.8590926012,135182.980473862,37399886.254357696,19.2,True
0.2016299194,0.4508582062,64022.8953328286,29937741.823563427,20.6,True
0.1108038821,0.2477650126,46132.248826409,19419575.378132068,21.9,True
0.1198270801,0.2679414966,37299.1642521163,66953283.63884284,21.73,True
0.1034081995,0.2312277636,85376.4525372154,59673035.40777943,22.05,True
0.1864468183,0.41690776,77484.4983468716,42032834.58588881,20.77,True
0.1401376972,0.3133574171,39456.3241321776,51741192.82990752,21.39,True
0.2210828104,0.4943561926,76974.6377383427,12729677.068365743,20.4,True
0.1684825693,0.3767384779,55547.6854241628,73103115.0578537,20.99,True
0.3967847541,0.8872376825,33730.530940842,55932778.40675684,19.13,True
0.2658,0.5943468684,107487.4685354161,25440032.494716328,20.0,True
0.1160259082,0.2594418179,92809.9012823348,14493463.182478083,21.8,True
0.2658,0.5943468684,107487.4685457942,25440032.464796755,20.0,True
0.152249185,0.3404395273,59143.0023507082,46349050.88126469,21.21,True
0.9344476509,2.0894884689,56022.5642717264,19727213.225131907,17.27,True
0.3635423218,0.8129053443,89147.2065655997,39353868.51234489,19.32,True
0.2809020939,0.6281161771,35406.2459637292,48907612.15171273,19.88,True
0.1394938229,0.3119176705,47658.11261994,56034335.53876907,21.4,True
0.1434019235,0.320656449,47658.1137233814,56034335.55372885,21.34,True
0.1838886721,0.411187571,77194.1853998705,66743092.52789974,20.8,True
0.573528464,1.2824486324,63241.462512265,73193860.76676083,18.33,True
0.3536347843,0.7907514169,76943.7613605035,37915238.11093003,19.38,True
0.3503926411,0.7835017643,63253.567284633,54053198.97852946,19.4,True
0.1283970296,0.2871044863,84579.5835398963,40840554.17770071,21.58,True
0.2914439045,0.6516883822,63253.567253502,54053198.97852946,19.8,True
1.4208720673,3.1771665298,77601.1355831592,59843195.44517178,16.36,True
0.1420872067,0.317716653,45448.507097698,2933460.309451557,21.36,True
0.1394938229,0.3119176705,75290.0853412004,63583018.77692904,21.4,True
0.2469192656,0.5521282628,66122.2004437451,69608803.97125122,20.16,True
0.152249185,0.3404395273,40934.1110460156,6803234.05999257,21.21,True
0.3669061375,0.8204270649,58779.6144967282,37828091.158303216,19.3,True
0.5761757511,1.2883681464,58348.5187790466,27978846.80144501,18.32,True
0.2538370294,0.5675968529,75839.2774837423,30252195.992791303,20.1,True
0.2101623793,0.4699373665,115815.5612760992,47965662.266795926,20.51,True
0.1838886721,0.411187571,50853.4123212518,34507308.88856781,20.8,True
0.2538370294,0.5675968529,66314.1620793344,74267008.08838613,20.1,True
1.1818299089,2.6426520142,62541.8474332867,68757204.5277494,16.76,True
0.2424124811,0.5420507863,62033.3925786472,54669897.07899668,20.2,True
0.1838886721,0.411187571,105294.5980994455,62854978.0036978,20.8,True
0.2658,0.5943468684,53038.3695003022,25973983.615109164,20.0,True
0.1565146436,0.3499773825,95003.3185262802,48551735.30466801,21.15,True
0.1214940408,0.2716689341,27867.0854642032,31669776.956631653,21.7,True
0.7525839925,1.682828966,39918.7916772836,20160752.93871949,17.74,True
0.3051792326,0.6824015094,78461.2762281529,9006433.10006869,19.7,True
0.1272198785,0.2844722965,71916.9770346718,60855005.47092799,21.6,True
0.1160259082,0.2594418179,26620.6394254196,10585404.494644543,21.8,True
0.2783267681,0.6223575734,40335.7720370753,25046571.411842365,19.9,True
0.5656593584,1.2648527775,72856.3620782102,43358851.16647847,18.36,True
0.4619074603,1.0328564805,67527.2340828565,41437431.21862354,18.8,True
0.3051792326,0.6824015094,67661.2718814146,60354838.127275966,19.7,True
0.2272767323,0.5082062231,94757.7245087516,48707512.97291899,20.34,True
0.2315021222,0.5176544822,109187.475693817,66067100.69830676,20.3,True
0.160160338,0.358129403,78654.7898715773,11405801.397853443,21.1,True
0.1797028549,0.4018277992,42083.773256966,34866510.26403734,20.85,True
0.2140695897,0.4786741544,72289.1358034088,68468092.56681484,20.47,True
0.1394938229,0.3119176705,95201.6067971838,14116849.796763737,21.4,True
0.1394938229,0.3119176705,62875.4415524179,41439717.40319246,21.4,True
0.7187121332,1.607089186,40093.6414614998,31026860.48306611,17.84,True
0.1272198785,0.2844722965,57073.4981916376,13583613.70931014,21.6,True
0.1214940408,0.2716689341,24922.422617066,11398345.275454989,21.7,True
0.2658,0.5943468684,31527.59695665,63221337.15853363,20.0,True
0.4836764882,1.0815335068,83530.073194893,40652900.21026992,18.7,True
0.2016299194,0.4508582062,52389.5143323053,23651644.891204197,20.6,True
0.3195618867,0.7145621017,89780.0675703368,64121855.1504048,19.6,True
0.2016299194,0.4508582062,100187.7481967908,6623116.593895787,20.6,True
0.1160259082,0.2594418179,59367.4415208058,3152292.941355203,21.8,True
0.3346223745,0.7482383761,101491.4156423587,14019609.101853345,19.5,True
0.2809020939,0.6281161771,76042.9715615093,47828949.05190201,19.88,True
0.1272198785,0.2844722965,25657.0231544356,70588956.09575802,21.6,True
0.1677084622,0.3750075218,30861.5511702512,60062766.28272473,21.0,True
0.8366715019,1.8708543531,41362.9920432515,46966751.82601323,17.51,True
0.1160259082,0.2594418179,42364.3038097903,21296445.22989885,21.8,True
0.1058168859,0.2366137501,70464.8389754192,12702912.648082128,22.0,True
0.1572370824,0.3515928047,41941.34506885,73777634.3656927,21.14,True
0.2914439045,0.6516883822,41060.6327821568,42658144.43734044,19.8,True
0.1214940408,0.2716689341,68976.1298190056,29059058.17937109,21.7,True
0.1058168859,0.2366137501,50636.1659851238,17204049.51844731,22.0,True
0.4212646106,0.9419763057,73964.7415853618,26260445.838731144,19.0,True
0.1272198785,0.2844722965,41725.8494698252,28349445.17096219,21.6,True
0.4004561582,0.8954471917,73964.7415863673,26260445.838731144,19.11,True
0.2526707542,0.5649889822,86226.2036233294,49311216.329207584,20.11,True
0.4310771239,0.9639177525,80886.5776208898,72654609.57335132,18.95,True
0.1756123185,0.3926810818,67880.2403848698,38837291.20986068,20.9,True
0.3669061375,0.8204270649,36786.739353939,52514917.232207455,19.3,True
0.7595475664,1.6983999907,132517.4030895744,30051440.139187407,17.72,True
0.1108038821,0.2477650126,29390.9983884837,6510797.839909372,21.9,True
0.4023045798,0.8995803882,116764.1150992873,40849192.52718641,19.1,True
0.2658,0.5943468684,16813.4774613835,7445432.822817002,20.0,True
0.1460679643,0.3266178974,87273.5528988572,40252833.57360696,21.3,True
0.5656593584,1.2648527775,55758.0724272529,24182578.936714653,18.36,True
0.1394938229,0.3119176705,61519.3639049509,9889427.227367634,21.4,True
0.6061149227,1.3553141694,31593.1486453032,9314685.465198915,18.21,True
0.1677084622,0.3750075218,54210.6717150283,30864055.54463061,21.0,True
0.3754524794,0.8395372662,51462.8907658405,42879502.56552564,19.25,True
0.1838886721,0.411187571,42115.4599010389,24792922.119664267,20.8,True
0.1529519353,0.3420109247,64241.1433441084,37332319.10479032,21.2,True
0.1460679643,0.3266178974,35286.6330725433,35845177.59976482,21.3,True
0.1501602479,0.3357685218,86837.0572948234,61441598.54091576,21.24,True
0.1925550782,0.4305662442,70627.1327804812,59619923.67599333,20.7,True
0.5761757511,1.2883681464,30058.5970262792,14596103.597546345,18.32,True
0.1283970296,0.2871044863,63681.3021684679,13342381.578894377,21.58,True
0.1214940408,0.2716689341,68470.7915953836,61273976.01251392,21.7,True
0.2034955781,0.4550299458,33468.9669363751,10102821.438144447,20.58,True
0.1508533561,0.3373183589,21583.9388666729,38951820.825888455,21.23,True
0.1160259082,0.2594418179,72840.5812470938,22319903.693802603,21.8,True
1.4274305148,3.1918316641,78130.8042822814,65647133.81994684,16.35,True
0.1394938229,0.3119176705,25847.6205966638,8553951.289221924,21.4,True
0.1684825693,0.3767384779,49109.5497108834,7474576.971217644,20.99,True
0.3569069267,0.7980681497,53216.7273516978,26481592.45048795,19.36,True
0.3037770614,0.6792661593,96815.9293262582,65852493.50312063,19.71,True
1.1872849879,2.6548499417,76664.5037081366,71092628.53246392,16.75,True
0.2315021222,0.5176544822,62777.02938943,31764731.28745569,20.3,True
2.2727673228,5.0820622309,55020.7404081799,20533453.23310909,15.34,True
0.4041615334,0.9037326626,39048.0351028812,52470674.06606921,19.09,True
0.3377185972,0.7551617405,23107.1047027115,5331052.297087719,19.48,True
0.1108038821,0.2477650126,51679.1578033422,5327393.836297508,21.9,True
0.1394938229,0.3119176705,64057.2484684162,53059101.56497807,21.4,True
0.1838886721,0.411187571,57815.8721919497,45004552.56094119,20.8,True
0.3806755436,0.8512163929,41725.168843189,17183997.629389524,19.22,True
0.1394938229,0.3119176705,42668.8859357219,57411323.135544695,21.4,True
0.229379698,0.5129085974,56786.9286581381,14001130.757991156,20.32,True
0.2231284644,0.4989304142,32817.4406081412,40606572.62221002,20.38,True
0.1669379118,0.3732845187,65643.8259371105,59657422.08752456,21.01,True
0.1474195145,0.3296400556,33484.1352976304,49846866.50740896,21.28,True
1.313877806,2.9379200884,33007.7728909591,27735706.59507676,16.53,True
0.1058168859,0.2366137501,16944.4515838387,40448081.17379832,22.0,True
0.6288614556,1.4061769631,107690.4473312268,49907314.219544105,18.13,True
0.2914439045,0.6516883822,70030.7860624369,53548887.25028591,19.8,True
0.1160259082,0.2594418179,54302.1390289883,6682692.150448847,21.8,True
0.4661814374,1.0424133839,75183.6390216898,23645386.09031807,18.78,True
0.1272198785,0.2844722965,42750.6317002094,19876796.284942776,21.6,True
0.1529519353,0.3420109247,69226.7302235002,43812866.68460805,21.2,True
0.1732028271,0.3872932954,109827.2396349198,60586932.92451065,20.93,True
0.6089126221,1.3615700154,95731.2526066045,63916745.714547954,18.2,True
0.1838886721,0.411187571,42215.074774456,57208654.11966073,20.8,True
0.5064714588,1.1325046106,56166.2312440799,10222514.78369017,18.6,True
0.1108038821,0.2477650126,93736.4399864798,7820412.420273508,21.9,True
0.2538370294,0.5675968529,47502.0013694605,73934593.96183519,20.1,True
0.2111324448,0.4721064988,146654.7950571278,72593505.36592345,20.5,True
0.1118291378,0.250057554,92760.2104916614,58586404.09710146,21.88,True
0.4411182,0.9863702813,65971.8941972166,56280394.54917889,18.9,True
1.6089960451,3.5978245324,119408.3355775579,56962227.89135942,16.09,True
0.1198270801,0.2679414966,31129.0323211891,58066713.48342509,21.73,True
0.6554732558,1.4656827575,71823.2143681976,21114880.16505323,18.04,True
0.3051792326,0.6824015094,31072.7934675768,67128065.5473082,19.7,True
0.2016299194,0.4508582062,80142.1156870538,4158716.561163971,20.6,True
0.1243240006,0.2779969165,43688.9342792174,31591636.67840627,21.65,True
0.1243240006,0.2779969165,43688.9342218993,31591636.67840627,21.65,True
0.1160259082,0.2594418179,28951.5912546232,18491149.05090453,21.8,True
0.160160338,0.358129403,48586.5200973053,73197906.23724072,21.1,True
0.1272198785,0.2844722965,46529.4828623346,13213107.282643864,21.6,True
0.6494638409,1.4522452972,158556.0068257464,70411873.16261505,18.06,True
0.2390864572,0.5346135707,90423.8517401593,61730409.89989035,20.23,True
0.1272198785,0.2844722965,43622.4176493656,38006496.6413355,21.6,True
0.1058168859,0.2366137501,85148.2205789652,30778545.581656046,22.0,True
0.3503926411,0.7835017643,88821.8453233948,67622865.48394227,19.4,True
0.1529519353,0.3420109247,59196.8266669058,68859230.00581324,21.2,True
0.2424124811,0.5420507863,12045.3238280447,35196409.321278274,20.2,True
0.2424124811,0.5420507863,12045.3242701023,35196409.321278274,20.2,True
0.1187284988,0.2654849942,37302.6164421902,49054990.3782764,21.75,True
0.1529519353,0.3420109247,49134.0889167415,38666770.34240588,21.2,True
0.1272198785,0.2844722965,36623.1996256752,41719057.25726395,21.6,True
0.2325706875,0.5200438667,65345.6097231955,65379398.6616057,20.29,True
0.1272198785,0.2844722965,49104.8054413301,12692395.439107943,21.6,True
0.152249185,0.3404395273,118024.052766808,71055003.41153681,21.21,True
0.3503926411,0.7835017643,47694.8865463693,42041350.2800809,19.4,True
0.1214940408,0.2716689341,31488.3487666593,69928042.50475849,21.7,True
0.3439972547,0.7692012455,47694.8865249054,42041350.2800809,19.44,True
0.1108038821,0.2477650126,56364.6746821579,16326032.901237726,21.9,True
0.1925550782,0.4305662442,53159.5519015014,44987340.503209405,20.7,True
0.1677084622,0.3750075218,43055.232213577,29932898.697240688,21.0,True
0.1160259082,0.2594418179,47154.4328738606,38033672.33608333,21.8,True
0.1123453177,0.2512117673,26073.6288856251,31233011.94288645,21.87,True
0.3967847541,0.8872376825,40371.6852388508,6216076.901316386,19.13,True
0.1108038821,0.2477650126,53892.0803254928,30105662.694997407,21.9,True
0.2783267681,0.6223575734,52755.9531211415,35401914.66789808,19.9,True
0.1838886721,0.411187571,103414.2817456573,63199076.292367645,20.8,True
0.1344481952,0.3006353038,142445.7943486571,67722427.36932316,21.48,True
0.1756123185,0.3926810818,83999.1555359172,38359395.03966789,20.9,True
0.1272198785,0.2844722965,114601.1498839336,63982147.50974603,21.6,True
0.3455850738,0.7727517171,29211.1286626453,22571215.22006621,19.43,True
0.2016299194,0.4508582062,47138.2118465627,46809820.11491371,20.6,True
0.3503926411,0.7835017643,53841.8971561882,34874149.524148256,19.4,True
0.3080030213,0.6887156928,83862.3093194844,68503247.96154633,19.68,True
0.1332155667,0.2978790628,66906.0363695548,58534395.12601405,21.5,True
0.1394938229,0.3119176705,109945.6841417368,13171858.661948765,21.4,True
0.2111324448,0.4721064988,52782.1253584981,60826740.97296273,20.5,True
0.3669061375,0.8204270649,81291.8121003292,64206829.23884923,19.3,True
0.4836764882,1.0815335068,32134.0011481104,15165222.23009814,18.7,True
0.2016299194,0.4508582062,42942.7169081438,4954707.439550019,20.6,True
0.1214940408,0.2716689341,30879.5784368112,26187368.520898465,21.7,True
0.2379879547,0.5321572445,55871.1784180156,52991313.38455776,20.24,True
0.1160259082,0.2594418179,74228.9820885288,62826328.72505111,21.8,True
0.1529519353,0.3420109247,44944.5163681631,34788449.15300476,21.2,True
0.3455850738,0.7727517171,46971.7437187087,36829909.5134638,19.43,True
0.1838886721,0.411187571,62226.2706053537,11243017.986551432,20.8,True
0.1108038821,0.2477650126,103739.0477664218,1437917.507725163,21.9,True
0.2016299194,0.4508582062,66916.7237046586,59189382.92098607,20.6,True
0.2053784995,0.459240286,23823.7547271092,9266243.924597835,20.56,True
0.1756123185,0.3926810818,53566.5954910939,7513976.547279757,20.9,True
0.2538370294,0.5675968529,53643.215778147,42972012.7813094,20.1,True
0.1108038821,0.2477650126,61844.6226491032,8989534.33019626,21.9,True
0.160160338,0.358129403,99389.3380783992,34908083.12315588,21.1,True
0.1474195145,0.3296400556,31254.1306641814,51734386.51577698,21.28,True
0.1952337862,0.4365560173,98139.5828933886,65923234.2219022,20.67,True
0.160160338,0.358129403,36017.9475738142,58124185.61912701,21.1,True
0.4836764882,1.0815335068,76686.5248846711,70226555.07616557,18.7,True
0.273246732,0.6109982675,28611.8489704543,4317582.587682377,19.94,True
0.1058168859,0.2366137501,49572.354160534,45310745.816109374,22.0,True
0.2315021222,0.5176544822,50511.6014655373,31077091.45354898,20.3,True
0.2424124811,0.5420507863,61519.487087327,72565079.90065008,20.2,True
0.096506147,0.2157943048,33846.1281184953,27572021.647170976,22.2,True
0.8366715019,1.8708543531,38959.2765423904,41199931.64482301,17.51,True
0.160160338,0.358129403,62386.3677158348,7373624.528755746,21.1,True
0.2492039814,0.5572370428,64442.3554706656,41470493.320279695,20.14,True
0.1332155667,0.2978790628,66410.4607541593,35274234.0078371,21.5,True
0.1272198785,0.2844722965,110227.4373583073,35024647.62925055,21.6,True
0.2016299194,0.4508582062,60383.6215183609,48782297.30716688,20.6,True
0.3913406631,0.8750643252,46051.4945871176,54618350.90387992,19.16,True
0.1925550782,0.4305662442,58845.3907834199,24592252.554111782,20.7,True
0.2783267681,0.6223575734,86732.4262321645,45922697.20608106,19.9,True
0.2424124811,0.5420507863,42803.2559739852,44049824.87867685,20.2,True
0.2315021222,0.5176544822,42803.2558338844,44049824.84875728,20.3,True
1.3885290704,3.1048453901,87803.7369966439,74708189.56036906,16.41,True
1.0059003902,2.249261651,102797.5325965589,58523922.61688344,17.11,True
0.3195618867,0.7145621017,127391.6601901696,8639583.623254139,19.6,True
0.1272198785,0.2844722965,70208.9056781921,36479991.44877692,21.6,True
0.4619074603,1.0328564805,68917.0851652651,54369952.76621498,18.8,True
0.1952337862,0.4365560173,100055.5433097408,6366244.76912066,20.67,True
1.6770846216,3.750075218,129856.5203932912,38632701.5966825,16.0,True
0.1623883902,0.3631114793,34310.3375903116,8564076.566736493,21.07,True
0.3195618867,0.7145621017,77801.4356851645,40693308.07597584,19.6,True
0.1118291378,0.250057554,110835.3737294525,4420949.779122667,21.88,True
0.2251930467,0.5035469604,64883.1573970546,61196674.00595308,20.36,True
0.1332155667,0.2978790628,30342.7078023978,69668224.06569777,21.5,True
0.2347226375,0.5248557734,42365.1069374483,5840824.557023296,20.27,True
0.2848098313,0.6368541435,44182.8539164739,7291403.669430371,19.85,True
0.9474471126,2.118556149,51851.6484041783,43000745.44580881,17.24,True
0.7665755735,1.7141150923,115246.2497930813,69971628.74177022,17.7,True
0.1677084622,0.3750075218,63789.3390958654,41655764.8817916,21.0,True
0.3009920165,0.6730386097,93328.1510828692,20978581.037063472,19.73,True
0.2954982931,0.6607542706,73874.2867870914,61111396.92198276,19.77,True
0.1198270801,0.2679414966,38847.7148162238,56658796.57190632,21.73,True
0.2140695897,0.4786741544,64810.1581757438,11753708.807328384,20.47,True
0.2231284644,0.4989304142,26370.2561076226,41862714.53600712,20.38,True
0.2210828104,0.4943561926,58640.5361191745,73990005.19240062,20.4,True
0.3051792326,0.6824015094,113925.1629701452,56258632.38247233,19.7,True
0.1160259082,0.2594418179,35665.9602613999,73652140.07850179,21.8,True
0.1813656249,0.4055458661,23922.1066954941,19610164.87464629,20.83,True
0.5088092249,1.1377320144,66955.599982678,30662143.838043936,18.59,True
0.2016299194,0.4508582062,135439.5192848633,37817927.71837201,20.6,True
0.1394938229,0.3119176705,60692.1749864878,37725335.1639206,21.4,True
0.1108038821,0.2477650126,63267.1465628768,12932310.509876229,21.9,True
0.2658,0.5943468684,59488.3785596634,16984659.709276848,20.0,True
0.1748054532,0.3908768761,47901.022801092,44426798.09214791,20.91,True
0.4041615334,0.9037326626,70492.7573740987,66975831.94235625,19.09,True
0.1332155667,0.2978790628,94280.3511298063,14950559.997855632,21.5,True
0.5327886649,1.1913516723,32426.6814304658,63468288.699755445,18.49,True
0.1394938229,0.3119176705,11207.1471361793,42161752.510093406,21.4,True
0.1214940408,0.2716689341,70117.4996010158,32678671.469499424,21.7,True
0.2597496533,0.580817882,33823.1366354305,4519341.973717811,20.05,True
0.152249185,0.3404395273,42977.1436405499,20235124.472604897,21.21,True
0.1108038821,0.2477650126,60866.1771471713,27348647.55304945,21.9,True
0.1529519353,0.3420109247,41570.1443493029,18943067.431293525,21.2,True
0.1123453177,0.2512117673,21314.610299226,33597761.169263445,21.87,True
0.2111324448,0.4721064988,74930.9548203227,10622153.839721097,20.5,True
0.1058168859,0.2366137501,58327.8130598188,8905435.449130477,22.0,True
0.1487835705,0.3326901775,61522.1252504582,23209220.156203065,21.26,True
0.1266353563,0.283165265,59073.485369846,12841544.216302205,21.61,True
0.6033300776,1.3490870665,91877.4251683538,60772884.1540253,18.22,True
0.1272198785,0.2844722965,67708.1721236414,57280677.74489606,21.6,True
0.3841978911,0.8590926012,53452.8004101134,41723330.28106392,19.2,True
0.3669061375,0.8204270649,53452.7996634079,41723330.28106392,19.3,True
0.3669061375,0.8204270649,39987.2327519898,13823192.454147087,19.3,True
0.2347226375,0.5248557734,66557.7944054557,43134083.95715234,20.27,True
0.2111324448,0.4721064988,61965.0512151721,3045774.919576973,20.5,True
0.1529519353,0.3420109247,63856.1421779324,48523646.68891851,21.2,True
0.1847374636,0.4130855266,66401.1522462334,63222162.50494221,20.79,True
0.2170475943,0.4853331752,74734.1706926405,16752573.40920119,20.44,True
0.2848098313,0.6368541435,90236.2494364736,39259239.66160662,19.85,True
0.1756123185,0.3926810818,32551.5742218505,30064185.967470128,20.9,True
0.1838886721,0.411187571,45569.800082812,14524694.879395856,20.8,True
0.1881719895,0.42076536,73053.0640330693,62472220.58858319,20.75,True
0.2927891485,0.6546964391,77711.5180434319,33666824.44712871,19.79,True
0.2469192656,0.5521282628,61391.1895686774,66958160.40972655,20.16,True
0.160160338,0.358129403,74351.7894975566,41202750.68204507,21.1,True
0.1058168859,0.2366137501,18743.7042047531,11413456.635016872,22.0,True
0.160160338,0.358129403,49028.8151325751,54267472.82478188,21.1,True
0.6145468212,1.3741684676,76374.0155162045,41667256.556331165,18.18,True
0.6554732558,1.4656827575,96333.2015196074,13934049.636943605,18.04,True
1.1602590821,2.5944181791,81068.0996580008,45560227.23683034,16.8,True
0.1332155667,0.2978790628,61136.0425834081,24343851.574087325,21.5,True
0.1572370824,0.3515928047,53684.3401727994,48545875.21202501,21.14,True
0.1988634532,0.4446721997,91011.0686826064,4360792.57109126,20.63,True
0.1160259082,0.2594418179,52034.1517838891,14933408.736698214,21.8,True
0.1187284988,0.2654849942,28863.5674687873,61410217.20124863,21.75,True
0.1209358264,0.2704207287,70949.1658018615,69914420.49671097,21.71,True
0.1160259082,0.2594418179,67528.3385625448,44141371.47474079,21.8,True
0.1214940408,0.2716689341,96430.662981949,70927388.69421692,21.7,True
0.1830437804,0.4092983358,51905.3702823436,21078573.061199967,20.81,True
1.1818299089,2.6426520142,31334.7268408289,45409730.448189296,16.76,True
1.3018321019,2.9109850751,57768.4200258533,46391587.449861765,16.55,True
0.3051792326,0.6824015094,57116.3685320754,37958982.936643735,19.7,True
0.3037770614,0.6792661593,82738.9414192655,21569208.53720834,19.71,True
0.1058168859,0.2366137501,43788.654745321,50141764.704518095,22.0,True
0.2658,0.5943468684,79364.9276049859,26571707.125659827,20.0,True
0.2809020939,0.6281161771,55856.6269572802,66621557.18378072,19.88,True
